,exp_step,wall_time,name,step,value
230,exp9_step1_finetune_2024-07-30-12-39,1722344082.2150779,train_loss,110,0.0004872682911809534
231,exp9_step1_finetune_2024-07-30-12-39,1722344082.2151191,train_acc,110,0.804341733455658
232,exp9_step1_finetune_2024-07-30-12-39,1722344088.244687,train_loss,111,0.00047482785885222256
233,exp9_step1_finetune_2024-07-30-12-39,1722344088.2447288,train_acc,111,0.6784313917160034
234,exp9_step1_finetune_2024-07-30-12-39,1722344094.240353,train_loss,112,0.0003902719763573259
235,exp9_step1_finetune_2024-07-30-12-39,1722344094.2404068,train_acc,112,0.8058823347091675
236,exp9_step1_finetune_2024-07-30-12-39,1722344100.2275386,train_loss,113,0.0005381942610256374
237,exp9_step1_finetune_2024-07-30-12-39,1722344100.2275918,train_acc,113,0.6708683371543884
238,exp9_step1_finetune_2024-07-30-12-39,1722344156.4536886,valid_loss,5,0.0004197877715341747
239,exp9_step1_finetune_2024-07-30-12-39,1722344156.4537501,valid_acc,5,0.7802050113677979
240,exp9_step1_finetune_2024-07-30-12-39,1722344156.8260646,train_loss,114,0.0004730523796752095
241,exp9_step1_finetune_2024-07-30-12-39,1722344156.826165,train_acc,114,0.641876757144928
242,exp9_step1_finetune_2024-07-30-12-39,1722344162.7793589,train_loss,115,0.0003647237317636609
243,exp9_step1_finetune_2024-07-30-12-39,1722344162.7794085,train_acc,115,0.7949579954147339
244,exp9_step1_finetune_2024-07-30-12-39,1722344168.7286744,train_loss,116,0.0004286107432562858
245,exp9_step1_finetune_2024-07-30-12-39,1722344168.7287157,train_acc,116,0.7549019455909729
246,exp9_step1_finetune_2024-07-30-12-39,1722344174.660115,train_loss,117,0.00036386665306054056
247,exp9_step1_finetune_2024-07-30-12-39,1722344174.6601577,train_acc,117,0.783753514289856
248,exp9_step1_finetune_2024-07-30-12-39,1722344180.6237044,train_loss,118,0.000395638111513108
249,exp9_step1_finetune_2024-07-30-12-39,1722344180.623749,train_acc,118,0.8386554718017578
250,exp9_step1_finetune_2024-07-30-12-39,1722344186.6180727,train_loss,119,0.0005181382293812931
251,exp9_step1_finetune_2024-07-30-12-39,1722344186.6181118,train_acc,119,0.7329831719398499
252,exp9_step1_finetune_2024-07-30-12-39,1722344192.565002,train_loss,120,0.0003880644217133522
253,exp9_step1_finetune_2024-07-30-12-39,1722344192.5650418,train_acc,120,0.6882352828979492
254,exp9_step1_finetune_2024-07-30-12-39,1722344198.5543003,train_loss,121,0.00029664277099072933
255,exp9_step1_finetune_2024-07-30-12-39,1722344198.5543668,train_acc,121,0.8365546464920044
256,exp9_step1_finetune_2024-07-30-12-39,1722344204.5712986,train_loss,122,0.0005476514343172312
257,exp9_step1_finetune_2024-07-30-12-39,1722344204.57134,train_acc,122,0.6851540803909302
258,exp9_step1_finetune_2024-07-30-12-39,1722344210.5765905,train_loss,123,0.0003983097558375448
259,exp9_step1_finetune_2024-07-30-12-39,1722344210.5766315,train_acc,123,0.7549019455909729
260,exp9_step1_finetune_2024-07-30-12-39,1722344216.5942044,train_loss,124,0.0004669502377510071
261,exp9_step1_finetune_2024-07-30-12-39,1722344216.5942461,train_acc,124,0.5955182313919067
262,exp9_step1_finetune_2024-07-30-12-39,1722344222.6701443,train_loss,125,0.000439466763054952
263,exp9_step1_finetune_2024-07-30-12-39,1722344222.6701863,train_acc,125,0.7214285731315613
264,exp9_step1_finetune_2024-07-30-12-39,1722344228.7799957,train_loss,126,0.00035674130776897073
265,exp9_step1_finetune_2024-07-30-12-39,1722344228.7800398,train_acc,126,0.8019607663154602
266,exp9_step1_finetune_2024-07-30-12-39,1722344234.7810717,train_loss,127,0.0003985034709330648
267,exp9_step1_finetune_2024-07-30-12-39,1722344234.7811136,train_acc,127,0.8095238208770752
268,exp9_step1_finetune_2024-07-30-12-39,1722344240.826747,train_loss,128,0.0005235979333519936
269,exp9_step1_finetune_2024-07-30-12-39,1722344240.826788,train_acc,128,0.6127451062202454
270,exp9_step1_finetune_2024-07-30-12-39,1722344246.885595,train_loss,129,0.0005370471044443548
271,exp9_step1_finetune_2024-07-30-12-39,1722344246.8856354,train_acc,129,0.6383753418922424
272,exp9_step1_finetune_2024-07-30-12-39,1722344252.851968,train_loss,130,0.0005577257834374905
273,exp9_step1_finetune_2024-07-30-12-39,1722344252.8520093,train_acc,130,0.7207282781600952
274,exp9_step1_finetune_2024-07-30-12-39,1722344258.8114119,train_loss,131,0.0003790799528360367
275,exp9_step1_finetune_2024-07-30-12-39,1722344258.8114634,train_acc,131,0.6686274409294128
276,exp9_step1_finetune_2024-07-30-12-39,1722344264.800344,train_loss,132,0.0005710782133974135
277,exp9_step1_finetune_2024-07-30-12-39,1722344264.8003964,train_acc,132,0.6253501176834106
278,exp9_step1_finetune_2024-07-30-12-39,1722344321.0083663,valid_loss,6,0.00041125185089185834
279,exp9_step1_finetune_2024-07-30-12-39,1722344321.0084226,valid_acc,6,0.7860376834869385
280,exp9_step1_finetune_2024-07-30-12-39,1722344321.3829193,train_loss,133,0.0004882927751168609
281,exp9_step1_finetune_2024-07-30-12-39,1722344321.3830092,train_acc,133,0.7847338914871216
